234;334;चिल्लाना;उंदरी;पीड़ा, विपत्ति आदि के समय या ऐसे ही जोर से बोलना या आवाज़ करना;उंदराची मादी; भेड़िये को देखकर गड़ेरिया चिल्लाया, बचाओ-बचाओ, भेड़िया आ गया; माझी पिशवी उंदरीने कुरतडली
235;335;रोना;उंदीर;पीड़ा, दुख, सुख, क्रोध,आदि के भावातिरेक में आँख से आँसू गिराना;लांब शेपूट असणारे, काळ्या वा पांढऱ्या रंगाचे, कुरतडणारे जनावर; अपनी माँ से बिछुड़ने के कारण श्याम रो रहा था; उंदराने धान्याचे पोते कुरतडले.
236;336;गाना;कृंतकप्राणी;ताल और स्वर के नियम के अनुसार या आलाप के साथ ध्वनि निकालना;कुरतडून खाण्याची सवय असलेला एक प्राण्यांचा वर्ग; वह मीठे स्वर में गा रही है; उंदीर, ससा हे कृंतंकप्राणी आहेत.
237;337;कराहना;सस्तन प्राणी;कष्ट आदि में मुँह से व्यथासूचक शब्द निकलना या निकालना;आंचूळ असलेले प्राणी; वह खाट पर पड़े-पड़े कराह रहा था; व्हेल एक सस्तन प्राणी आहे
238;338;सिसकना;पृष्ठवंशी प्राणी;खुलकर नहीं बल्कि धीरे-धीरे रोना;पाठीचा कणा(पृष्ठवंश) असलेला कोणताही प्राणी; वह अभी भी सिसक रही है; मानुष्य हा पृष्ठवंशी प्राणी आहे
239;339;आँसू बहना;पक्का रंग;आँखों से आँसू गिरना;न जाणारा रंग; प्याज काटते समय आँखों से आँसू बहता है; कपडे रंगवण्यासाठी नेहमी पक्का रंग वापरतात
240;340;विलाप करना;लाकडी पिंजरा;शोक आदि के समय रोकर दुख प्रकट करना;लाकडापासून बनविलेला पिंजरा; अपने पति की मृत्यु का समाचार सुनकर वह विलाप कर रही है; त्याने मैना पाळण्यासाठी एक लाकडी पिंजरा विकत घेतला.
241;341;तहसील;धातूचा पिंजरा;किसी मंडल या जिले का एक विशेष छोटा भाग;धातूपासून बनविलेला पिंजरा; तहसील का सबसे बड़ा अधिकारी तहसीलदार होता है; चित्ता धातूच्या पिंजर्यात बंद होता.
242;342;वाद-विवाद करना;कांब;एक साथ बैठकर किसी मुद्दे आदि पर तर्क-वितर्क करना या उस मुद्दे पर सहमत न होना;बांबूच्या लहान लहान चिरफळ्या; राम और श्याम अनावश्यक मसले पर वाद-विवाद कर रहे हैं; बुरूड कांबेच्या टोपल्या विणतात
243;343;वितंडा करना;लोखंडी पिंजरा;व्यर्थ का वाद विवाद करना या कहा सुनी करना;लोखंडापासून बनविलेला पिंजरा; वह घर में बैठकर वितंडा कर रहा है; वाघ लोखंडी पिंजर्यात बंद आहे.
244;344;धमकाना;कांब;धमकी देते हुए डराना;लोखंडाची दांडी; एक लड़का मेरे छोटे भाई को धमका रहा था; कांब घालून त्याने तुंबलेली मोरी मोकळी केली
245;345;भावाभिव्यक्ति करना;लेखणी;किसी माध्यम से अपना भाव प्रकट करना;शाईने लिहिण्यासाठी वापरले जाणारे साधन; वह अपनी कविता के माध्यम से भावाभिव्यक्ति करता है; पूर्वी बोरूची लेखणी करीत
246;346;अभिव्यक्त करना;कागद;किसी बात आदि को व्यक्त करना;कापूस,चिंध्या,ताग इत्यादींच्या रांध्यापासून तयार केलेली सपाट पृष्ठभागाची पातळ वस्तू; उसने अपने विचारों को अभिव्यक्त किया; कागदाचा शोध लागण्यापूर्वी लोक लिहिण्यासाठी झाडाच्या साली किंवा पाने वापरीत
247;347;सत्यवादी;लेखन साहित्य;जो सत्य बोलता हो;लिखाणाच्या कामी उपयोगी पडणारे साधन; युधिष्ठिर एक सत्यवादी व्यक्ति थे; प्राचीन काळी मोर पंखाचा उपयोग लेखन साहित्य म्हणून केला जात असे.
248;348;विश्वसनीय;चित्रांकित;जिसका विश्वास किया जा सके या जिस पर विश्वास हो ;ज्यावर चित्र काढले आहे असा; श्याम विश्वसनीय व्यक्ति है; दालनात विविध प्रकारचे चित्रांकित पडदे लावले होते
249;349;काल्पनिक;ऐच्छिक;जो वास्तविक न हो;मर्जीवर असलेला; वह काल्पनिक बातें सबको सुनाता रहता है; सर्व कारभार ऐच्छिक आहे.
250;350;कच्चा लोहा;कार्यकारी;वह लोहा जिससे लोहे की अन्य चीजों का निर्माण किया जाता है और जिसमें अन्य धातुएँ भी मिली रहती हैं;मुख्य अधिकारी किंवा शासन ह्यांच्याशी संबंधित असलेला; वह कच्चे लोहे को आग पर तपा रहा है; माझे काका कार्यकारी अभियंता आहेत.
251;351;ढला लोहा;अत्यावश्यक;एक प्रकार की लोहे और कार्बन की मिश्रधातु जिसमें कार्बन की इतनी मात्रा होती है कि उसे पीटा नहीं बल्कि ढाला जाता है;अतिशय आवश्यक असणारा; ढले लोहे से अस्त्र-शस्त्र का निर्माण किया जाता है; संपातून अत्यावश्यक सेवांना वगळण्यात आले आहे
252;352;वंश नाम;मीन;किसी व्यक्ति के वास्तविक और मुख्य नाम के अंत में रहनेवाला वह शब्द जो उसके वंश,परिवार,वृत्ति आदि का सूचक होता है;ज्यात पूर्व भाद्रपद, उत्तर भाद्रपद आणि रेवती नक्षत्र आहे अशी बारा राशींपैकी अंतिम रास; मोहन अपने नाम के साथ वंश नाम नहीं लिखता है; त्याची रास मीन आहे.
253;353;उपनाम;कुंभ रास;किसी व्यक्ति,वस्तु आदि के वास्तविक नाम से भिन्न कोई दूसरा नाम जिससे वह प्रसिद्ध हो या पुकारा जाता हो;(ज्योतिष) बारा राशींपैकी अकरावी रास ज्यात धनिष्ठा नक्षत्राचा उत्तरार्ध, संपूर्ण शततारका आणि पूर्वाभाद्रपदा नक्षत्राचे पहिले तीन चरण येतात; कवि रामधारी सिंह अपने उपनाम दिनकर से प्रसिद्ध हैं   /  कुछ लोग अपने वास्तविक नाम की अपेक्षा उर्फ से ज्यादा प्रसिद्ध होते हैं; ह्या महिन्याच्या शेवटी सूर्य कुंभ राशीत प्रवेश करेल.
254;354;पूर्णांक;मकर रास;किसी परीक्षा आदि में अंकों की कुल संख्या जिसके आधार पर परीक्षार्थी को अंक मिलते हैं;बारा राशींपैकी दहावी रास ज्यात उत्तराषाढा नक्षत्राचे शेवटचे तीन चरण,संपूर्ण श्रवण नक्षत्र आणि धनिष्ठा नक्षत्राचे पहिले दोन चरण येतात; इस प्रश्न-पत्र का पूर्णांक सौ है; मला मकर राशीचे वार्षिक भविष्यफळ जाणून घ्यायचे आहे.
255;355;प्राप्तांक;धनू रास;किसी परीक्षा आदि में परीक्षार्थी द्वारा पूर्णांक में से प्राप्त अंक;बारा राशींपैकी नववी रास ज्यात संपूर्ण मूळ व पूर्वाषाढा नक्षत्र तसेच उत्तराषाढा नक्षत्राचे पहिले चरण असते; हिन्दी में मेरा प्राप्तांक सत्तर प्रतिशत है; हा महिना धनू रास असलेल्यांना लाभदायक आहे.
256;356;भिन्न संख्या;वृश्चिक रास;गणित में, इकाई से कुछ कम या उसका कोई भाग सूचित करने वाली कोई संख्या;बारा राशींपैकी आठवी रास ज्यात विशाखा नक्षत्राचे अंतिम चरण व संपूर्ण अनुराधा व ज्येष्ठा नक्षत्र आहेत; आज अध्यापक जी ने गृह कार्य के लिए भिन्न संख्या से संबंधित प्रश्न दिए हैं; वृश्चिक राशीचे चिह्न विंचू आहे.
257;357;हर;तूळ रास;गणित के अंतर्गत भिन्न संख्या में से नीचे वाली संख्या जो अपने आधार पर अंश को दर्शाती है;बारा राशींपैकी सातवी रास; किसी वस्तु के दो तिहाई में तीन हर है; तूळ राशीचे चिह्न तराजू आहे.
258;358;रोमन अंक;कन्या रास;रोमन भाषा का अंक;बारा राशींपैकीकी सहावी रास; इन संख्याओं को रोमन अंकों में लिखिये; हे वर्ष कन्या राशींच्या लोकांसाठी लाभदायक आहे.
259;359;लिपि;सिंह रास;चिह्नों द्वारा ध्वनि या आशय को लिखित रूप में व्यक्त करने की विशिष्ट पद्धति;बारा राशींपैकी पाचवी रास ज्यात मघा, पूर्वा फाल्गुनी नक्षत्राचे चार चरण व उत्तरा फाल्गुनीचे प्रथम चरण आहे; हिन्दी देवनागरी लिपि में लिखी जाती है; ह्यावेळी सूर्य सिंह राशीत आहे.
260;360;स्वर;कर्क रास;व्याकरण में वह वर्णात्मक शब्द या अक्षर जिसका उच्चारण बिना किसी दूसरे वर्ण की सहायता के और आप-से-आप होता है;बारा राशींपैकी चौथी रास ज्यात पुनर्वसु नक्षत्राचे एक चरण, पुष्य आणि आश्लेषा नक्षत्र असते; हिन्दी में अ,आ,इ,ई आदि स्वर हैं; कर्क राशीचे चिह्न खेकडा आहे.
261;361;व्यंजन;मिथुन रास;वह वर्ण जो बिना स्वर की सहायता के नहीं बोला जा सकता;बारा राशींपैकी तिसरी रास; हिन्दी वर्णमाला में क से लेकर ह तक के सभी वर्ण व्यंजन कहलाते हैं; हे वर्ष मिथुन राशींच्या लोकांसाठी अनुकूल आहे.
262;362;संयुक्ताक्षर;वृषभ रास;वे अक्षर जो आपस में संयुक्त हों;बारा राशींपैकी दुसरी रास ज्यात एकशे एक्केचाळीस तारे आहेत, तसेच कृत्तिकाचे अंतिम तीन चरण, संपूर्ण रोहिणी आणि मृगशीर्षचे पहिले दोन चरण आहेत; मेरा नाम संयुक्ताक्षर में लिखा जाता है; वृषभ राशीचे चिह्न बैल आहे.
263;363;उपास्थि;मेष;एक नीले-सफेद अथवा भूरे रंग का अर्द्धपारदर्शक तंतुमय संयोजी ऊतक;बारा राशींपैकी पहिली रास ज्यात सहासष्ट तारे अशाप्रकारे आहे ज्याच्या संयोगाने मेंढाची आकृती बनते; उपास्थियाँ तीन प्रकार की होती हैं; त्याची रास मेष आहे.
264;364;चित्रलिपि;प्रमाणित;लिपि का वह प्रकार जिसमें किसी वस्तु या भाव का सूचक चित्र-सा बना दिया जाता है;प्रमाणीकरण केलेला; चीन की प्राचीन लिपियाँ चित्रलिपि के उदाहरण हैं; सभेच्या अध्यक्षांनी ठरावाची प्रमाणित प्रत दिली पाहिजे.
265;365;असमतल;सही न केलेला;जो समतल न हो;ज्यावर सही केलेली नाही असा; वह खेती करने के लिए असमतल भूमि को समतल कर रहा है; हा सही न केलेला अर्ज कार्यालयात चालणार नाही.
266;366;अंगूरी;आंबट;अंगूर का बना हुआ;जास्त आंबट असल्यामुळे कोणतीही वस्तू चावून न शकणारा (दात); वह अंगूरी शराब पी रहा है; चिंच खाण्याने माझे दात आंबट झाले आहेत.
267;367;कूल्हा;null;कमर के नीचे तथा जंघाओं के ऊपर के दोनों पार्श्व भागों में निकली हड्डियाँ;null; दुर्घटना के दौरान उसका कूल्हा क्षतिग्रस्त हो गया;null
268;368;रीढ़ की हड्डी;हत्तीशाळा;मनुष्यों और बहुत से जीव-जंतुओं में पीठ के बीच की लम्बी खड़ी हड्डी जिसमें गरदन से लेकर कमर पर की त्रिकास्थि तक माला की तरह गुथी हुई कशेरुकाएँ होती हैं;हत्तीच्या राहण्याचे घर; रीढ़ की हड्डी को सीधी रखने के लिए सीधे बैठें; आमच्या हत्तीशाळेत 10 हत्ती आहेत
269;369;शक्ति;टोक;कोई ऐसा तत्व जो कोई कार्य करता, कराता या क्रियात्मक रूप में अपना प्रभाव दिखलाता हो;बारीक व तीक्ष्ण अग्रभाग; इस कार्य के दौरान आपकी शक्ति का पता चल जायेगा; सुईच्या टोकावर मावेल इतकी जमीनही दुर्योधन पांडवांना द्यायला तयार नव्हता.
270;370;मुँह;बासरी;वह अंग जिससे प्राणी बोलते और भोजन करते हैं;सामान्यतः वेळूपासून तयार केले जाणारे, फुंकून वाजवायचे एक वाद्य; वह इतना डर गया था कि उसके मुँह से आवाज़ ही नहीं निकल रही थी; श्रीकृष्णाच्या बासरीच्या नादाने सर्व गोपाळ तल्लीन झाले
271;371;दाँत;गळदांडी;जीवों के मुँह में अंकुर के रूप में निकली हुई हड्डियों के नीचे-ऊपर की पंक्तियों में से प्रत्येक जिनसे वे कुछ खाते, किसी चीज़ को काटते या ज़मीन आदि खोदते हैं;धातू किंवा लाकडाच्या सळीला दोरा बांधून त्याच्या टोकाला आकडा लावलेले मासे पकडण्याचे साधन; दुर्घटना में उसने अपने कई दाँत खो दिए; मासा पकडताना त्याचा गळ तुटला
272;372;तालु;गज;मुँह के अंदर का ऊपरी अंग या भाग जिसके नीचे जीभ रहती है;धातूचा लांब आणि दंडगोलाकार तुकडा; राम के तालु में सूजन आ गई है; इथे ठेवलेल्या गजाला गंज लागला आहे.
273;373;मसूढ़ा;जवळ;मुँह के अंदर का वह अंग जिसमें दाँत उगे रहते हैं;कमी अंतरावर; राम के मसूढ़े में सूजन है; इथून आमची शाळा जवळच आहे.
274;374;प्रश्नचिन्ह;इतरत्र;वह विराम चिह्न जो छपाई, लेखन आदि में प्रश्नात्मक वाक्यों के अन्त में लगाया जाता है;अन्य ठिकाणी; जहाँ पूर्ण विराम चिह्न लगाना चाहिए, वहाँ आपने प्रश्नचिह्न लगा दिया है; दंगलग्रस्तांचे सामान इतरत्र हलवले
275;375;विराम चिह्न;उत्थान;लेख, छापे आदि में प्रयुक्त होनेवाले वे विशिष्ट चिह्न जो कई प्रकार के विरामों के सूचक होते हैं;उभे राहणे, उठणे; व्याकरण में विराम चिह्नों का बड़ा महत्व है; सुधारकांनी स्त्रियांच्या उत्थानासाठी आपले आयुष्य वेचले
276;376;सही का चिह्न;पूर्णविराम;सही का चिह्न;वाक्याच्या शेवटी येणारे, वाक्यसमाप्तिसूचक विरामचिन्ह; जो वाक्य ठीक हो उसके आगे सही का चिह्न लगाओ; भरीव गोल बिंदू मराठीत पूर्णविराम दर्शवतो
277;377;गलत चिह्न;अर्धविराम;वह चिह्न जो गलत का सूचक हो;दोन वेगवेगळ्या पोटवाक्यांना जोडणारे विरामचिन्ह; जो वाक्य सही न हो उसके आगे गलत चिह्न लगाओ; वाक्य लिहिताना अर्धविराम द्यायचा राहून गेल्याने वाक्य संदिग्ध झाले
278;378;हीरा;स्वल्पविराम;एक बहुमूल्य रत्न जो चमकीला और बहुत कठोर होता है;वाक्यात थोडासा विराम दाखवण्यासाठी किंवा वाक्याचे अवयव वेगळे करून दाखवण्यासाठी वापरण्यात येणारे विरामचिन्ह; हीरे जड़ित आभूषण बहुत महँगे होते हैं; कधीकधी स्वल्पविरामाची जागा बदलली की वाक्याचा अर्थ पालटतो
279;379;ईश्वर प्रेम;उद्गारचिन्ह;वह प्रेम जो ईश्वर के प्रति हो;आश्चर्य, आनंद, दुःख इत्यादी भावना दर्शवणारे चिन्ह; सच्चे आनन्द की अनुभूति ईश्वर प्रेम से ही संभव है;  ही खूण उद्गारचिन्ह म्हणून वापरतात
280;380;अंधभक्ति;संयोगचिन्ह;ऐसी भक्ति जो किसी के प्रति उसके अवगुणों को नजरअंदाज करते हुए पूर्ण रूप से समर्पित हो;दोन शब्दांना जोडणारे चिन्ह; किसी के प्रति अंधभक्ति नहीं होनी चाहिए; जोड-पत्र या शब्दात संयोगचिन्ह वापरले आहे
281;381;नवधा भक्ति;अवतरणचिन्ह;धार्मिक ग्रंथों में मान्य भक्ति के नौ प्रकार;ग्रंथातील किंवा भाषणातील उतारा दाखवताना वापरण्यात येणारी प्रारंभी उलट व शेवटी सुलट्या आकाराच्या खुणेची जोडी; कलियुग में नवधा भक्ति के अंतर्गत कीर्तन का बड़ा महत्व है; भाषणातील मूळ उतारे अवतरणचिन्हात दाखवले आहेत
282;382;रंग;कंस;वह पदार्थ जिससे कोई चीज़ रंगी जाती है;लेखनात काही विशेष गोष्ट सुचवण्यासाठी वापरली जाणारी ( ), {}, [ ] या प्रकारची चिन्हांची जोडी; यह साड़ी लाल रंग से रंगी गई है; ( ) या कंसाला गोल कंस, {} याला महिरपी कंस आणि [ ] याला चौकटीचा कंस म्हणतात
283;383;null;चौकटी कंस;null;एकात एक कंस असताना सर्वात बाहेर वापरली जाणारा कंसाची जोडी;null; [ ] ह्या खूणेची जोडी म्हणजे चौकटी कंस
284;384;अक्षयतृतीया;भिंगरी;वैशाख महीने के शुक्ल पक्ष की तीसरी तिथि;मधे अरी असणारे आणि कोकाटीप्रमाणे फिरवले जाणारे एक खेळणे; अक्षयतृतीया को वट के पूजन का विधान है; राजू भिंगरी फिरवत बसला आहे
285;385;तीव्रानुभूति;पतन;तीव्रता के साथ होने वाली अनुभूति;उच्च प्रदेशाकडून नीच प्रदेशाकडे जाण्याची क्रिया; संतों को ईश्वर प्रेम की तीव्रानुभूति होती है  /  दर्द की तीव्र अनुभूति होते ही वह चिल्लाने लगा; भोगविलासिता हे होळकर साम्राज्याच्या पतनाचे कारण ठरले
286;386;कठोर जल;वेगमापी;लवण मिला जल जो साबुन के साथ झाग नहीं बना पाता;वाहनाची गती मापण्यासाठी वापरले जाणारे वाहनात बसवलेले यंत्र; कठोर जल से कपड़े धोने में कठिनाई होती है; वाहन चालवताना वेगमापीकडे लक्ष द्यायला हवे
287;387;मृदु जल;तत्त्व;अलवणीय जल जो साबुन के साथ सरलता से झाग बनाता है;विश्वाची मूळ चेतना; मृदु जल में कपड़े आसानी से धुलते हैं; सांख्यमतानुसार पंचवीस तत्त्वे मानली गेली आहेत.
288;388;अकर्मक क्रिया;महिरपी कंप;व्याकरण में वह क्रिया जिसमें कर्म की अपेक्षा नहीं होती या जिसके साथ कोई कर्म न हो;आवश्यकतेनुसार लहान कंसाबाहेर दिला जाणारा नागमोडी कंस; चलना एक अकर्मक क्रिया है; कंसातील गणिते सोडविताना गोल कंस सोडविल्यानंतरच महिरपी कंस सोडवायचा असतो.
289;389;सकर्मक क्रिया;कंस;व्याकरण में वह क्रिया जिसमें कर्म की अपेक्षा होती हो या जिसके साथ कोई कर्म हो;एक प्रकारचा लहान कंस ज्याचा वापर इतर कंसांपेक्षा अधिक प्रमाणात केला जातो; वह पानी पी रहा है में पीना सकर्मक क्रिया है; (आंबा), आंबा हा शब्द कंसात लिहिलेला आहे.
290;390;थल;प्राणी उती;वह भूमि जो जल से रहित हो;प्राण्यांच्या शरीरातील आढळणारी उती; पृथ्वी का एक तिहाई भाग ही थल है; प्राणी उती अनेक प्रकारचे आहेत.
291;391;खाँग;वनस्पती उती;गैंडे के मुँह पर का सींग;वनस्पतींमध्ये आढळणारी उती; गैंडा खाँग से पेड़ के तने पर वार कर रहा था; विज्ञानाच्या तासात मुलांना वनस्पती उतींच्या विषयी माहिती दिली.
292;392;खाँग;सुषिरवाद्य;मुँह के बाहर निकला हुआ जंगली सूअर का दाँत;तोंडाने फुंकून वाजवले जाणारे वाद्य; जंगली सूअर ने खाँग से मेमने को फाड़ दिया; सनई हे सुषिरवाद्य आहे
293;393;बूँद;छोटी बासरी;गिरते समय जल आदि तरल पदार्थों का वह थोड़ा अंश जो प्रायः छोटी गोली के समान बन जाता है;एक प्रकारची बासरी जी आकाराने लहान असते; बूँद-बूँद से घट भरता है; पंडीत हरीप्रसाद चौरसियांनी छोटी बासरी वाजवून सर्वांचे मन जिंकले.
294;394;छींटा;नाक बासरी;किसी द्रव पदार्थ की छिटकी हुई बूँद;नाकाने फुंकून वाजविण्याची एक प्रकारची बासरी; मेरे कपड़े पर तेल का छींटा पड़ गया है; तो नाक बासरी वाजवण्यात निपूण आहे.
295;395;बुलबुला;वाद्य;तरल पदार्थ में बननेवाली गोल आकार की हवा भरी बूँद;संगीताला उपयोगी असलेले ध्वनी ज्यातून काढता येतात असे साधन; बच्चे साबुन से बुलबुले बना रहे हैं; त्याला अनेक वाद्ये वाजवता येतात.
296;396;बाल अपराध;माप;बच्चों द्वारा किया गया अपराध;प्रमाणने मोजून निश्चित करण्याचे साधन; नैतिक शिक्षा के द्वारा बाल अपराध को रोका जा सकता है; ह्याच्यात दोन माप दूध घाल.
297;397;पंछा;अवनद्धवाद्य;चोट लगने या कटने आदि पर प्राणियों या पेड़-पौधों के अंगों से स्रावित, पानी की तरह का एक तरल पदार्थ;ज्यात आतून पोकळ असलेल्या वस्तूच्या तोंडावर चामडे इत्यादींचा पातळ पडदा ताणून बसवलेला असतो आणि त्या पडद्यावर आघात करून ध्वनी निर्माण केला जातो असा वाद्याचा एक प्रकार; उसके घाव से पंछा निकल रहा है; तबला, मृदंग ही अवनद्धवाद्ये आहेत
298;398;खून;घनवाद्य;शरीर की नसों में बहने वाला लाल रंग का तरल पदार्थ;ज्यात दोन भागांपैकी एका भागाने दुसर्यावर आघात करून ध्वनी निर्माण केला जातो तो वाद्याचा एक प्रकार; सैनिकों के शरीर से खून बह रहा था फिर भी वे मैदान में डटे हुए थे   /  रक्त की उत्पत्ति शरीर की अग्नि या ताप से मानी गई है; चिपळ्या, झांज ही घनवाद्ये आहेत
299;399;ब्राह्मी लिपि;तंतुवाद्य;भारत की वह प्राचीन लिपि जिससे नागरी आदि आधुनिक लिपियाँ निकली हैं;ज्यात ताणलेल्या तारांपासून ध्वनी निर्माण केला जातो तो वाद्याचा एक प्रकार; ब्राह्मी लिपि बाँयें से दाँयें लिखी जाती है; सारंगी हे एक तंतुवाद्य आहे
300;400;खरोष्ठी;मृदंग;भारत की पश्चिमोत्तर सीमा की अशोक कालीन लिपि जो दाहिने से बाएँ को लिखी जाती थी;पिंपवजा आकाराचे, एका बाजूला निमुळते, दोन्ही तोंडांवर चामडे बसवलेले एक अवनद्धवाद्य; आज खरोष्ठी लिपि लुप्तप्राय हो गई है; मृदंगाचे अंग रक्तचंदन, खैर इत्यादींच्या लाकडापासून बनवतात
301;401;देवनागरी लिपि;तबला;एक लिपि जिसमें संस्कृत, हिन्दी, मराठी आदि अनेक भाषाएँ लिखी जाती हैं;हिंदुस्थानी संगीतात ताल देण्यासाठी वापरली लाणारी अवनद्धवाद्याची जोडी; देवनागरी लिपि में अनेक भारतीय भाषाएँ लिखी जाती हैं; त्याला लहानपणापासून तबला वाजवण्याची आवड आहे
302;402;परोपकार;पुंगी;वह उपकार या भलाई जो स्वजनों के लिए न होकर दूसरों के लिए हो;वाळलेल्या कडू भोपळ्यापासून बनवलेले, तोंडाने वाजवायचे गारुडी इत्यादींचे वाद्य; परोपकार के समान कोई धर्म नहीं है; गारुड्याच्या पुंगीचा आवाज ऐकून लोक त्याच्या भोवती जमा झाले
303;403;विश्वासपात्र;व्हायोलिन;वह व्यक्ति जिसपर विश्वास किया जा सके या जो विश्वास का पात्र हो;चार तारा असलेले, त्यांवर गज घासून वाजवले जाणारे एक तंतुवाद्य; कलियुग में विश्वासपात्र मिलना मुश्किल है; ती व्हायोलिन वाजवायला शिकते आहे
304;404;अविश्वासपात्र;झांज;वह व्यक्ति जो विश्वास का पात्र न हो;धातूच्या दोन गोलाकार पत्र्यांनी बनलेले घनवाद्य; आधुनिक युग में अविश्वासपात्र की पहचान मुश्किल है; काका झांज फार छान वाजवतात
305;405;ह्रस्व स्वर;सारंगी;दीर्घ की अपेक्षा कुछ कम खींचकर बोला जाने वाला स्वर;अनेक तारा असलेले, गजाने वाजवायचे एक तंतुवाद्य; अ ह्रस्व स्वर है; सारंगी हे मानवी आवाजाशी सर्वात अधिक जुळते वाद्य आहे असे म्हणतात
306;406;दीर्घ स्वर;सतार;ह्रस्व की अपेक्षा कुछ ज्यादा खींचकर बोला जाने वाला स्वर;एकाबाजूला भोपळा आणि दुसर्या टोकाला खुंट्या असलेले, एकोणीस तारांचे, तारा छेडून वाजवायचे एक तंतुवाद्य; ओम में दीर्घ स्वर है; सतार सुरात लावणे हे मोठ्या कौशल्याचे काम आहे
307;407;विष दंत;वीणा;वह दाँत जिसमें विष हो या विष ग्रंथि से जुड़ा हो;चोवीस खुंट्या, चार मुख्य आणि तीन साहाय्यक तारा असलेले एक तंतुवाद्य; सर्प में विष दंत पाये जाते हैं; वीणा हे सरस्वतीचे वाद्य आहे
308;408;दँतुरिया;शिंग;शिशु के नये दाँत या छोटा दाँत;शिंगाच्या आकाराचे तोंडाने वाजविण्याचे एक वाद्य; गिरने से छोटे बालक की दो दँतुरिया टूट गईं; शिंगे वाजविल्याचा आवाज दूरवर ऐकू जातो.
309;409;अनुशासन;तंबोरा;वह विधान जो किसी संस्था या वर्ग के सब सदस्यों को नियमपूर्वक ठीक तरह से आचरण या कार्य करने को बाध्य करे;भारतीय संगीतपद्धतीतील गायनवादनात आधारस्वर छेडण्यासाठी वापरले जाणारे, पोकळ दांड्याच्या एका टोकाला लाकडी वा भोपळ्याच्या पोकळ अर्धगोलावर नादपट बसवून तारा लावलेले एक तंतुवाद्य; अनुशासन ही देश को महान बनाता है; तंबोरा उभा किंवा आडवा ठेऊन वाजवतात
310;410;दाढ़;कबाब;जबड़े के अंदर के बड़े, मोटे और चौड़े दाँत;सळीवर मांस लावून, भाजून बनवलेला एक खाद्य पदार्थ; एक दाढ़ के टूट जाने से खाने में परेशानी हो रही है; ह्या इराण्याकडे कबाब फार छान मिळतात.
311;411;कुक्कुर दाँत;डग्गा;वह दाँत जो दूसरे दाँत के ऊपर चढ़ा रहता है;तांबे, पितळ, खापर इत्यादींच्या डेरेदार भांड्यावर तबल्याप्रमाणे कातडे मढवून केलेले तबला ह्या वाद्यापैकी एक वाद्य; हँसते समय उसका कुक्कुर दाँत स्पष्ट दिखाई देता है; डग्याची शाई उडाली आहे
312;412;बीजगणित;पुडा;गणित का वह प्रकार जिसमें अक्षरों को संख्या के स्थान पर मानकर अज्ञात मान या संख्याएँ जानी जाती हैं;मृदंग, तबला, ढोल इत्यादिकांचा वाजणारा कातडी भाग; वह बीजगणित का प्रश्न चुटकी बजाते ही हल कर देता है; त्याच्या तबल्याचा पुडा फाटला आहे
